mapping_id,asset_id_a,asset_id_b,symbol_a,symbol_b,name_a,name_b,asset_type_a,asset_type_b,exchange_a,exchange_b,underlying_group,relation_type,strategy_type,market_relation,tradable_check,direction_supported,long_short_note,mapping_confidence,data_source_1,data_source_2,source_status,notes
FUTURE_ETF_ETF_SZSE_159315_FUT_SHFE_AU,FUT_SHFE_AU,ETF_SZSE_159315,AU,159315,沪金,黄金股ETF工银,FUTURE,ETF,SHFE,SZSE,GOLD,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159321_FUT_SHFE_AU,FUT_SHFE_AU,ETF_SZSE_159321,AU,159321,沪金,黄金股ETF华安,FUTURE,ETF,SHFE,SZSE,GOLD,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159322_FUT_SHFE_AU,FUT_SHFE_AU,ETF_SZSE_159322,AU,159322,沪金,黄金股ETF平安,FUTURE,ETF,SHFE,SZSE,GOLD,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159330_FUT_CFFEX_IF,FUT_CFFEX_IF,ETF_SZSE_159330,IF,159330,沪深300股指期货,沪深300ETF东财,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159337_FUT_CFFEX_IC,FUT_CFFEX_IC,ETF_SZSE_159337,IC,159337,中证500股指期货,中证500ETF东财,FUTURE,ETF,CFFEX,SZSE,CSI500,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159350_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159350,IH,159350,上证50股指期货,深证50ETF富国,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159367_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159367,IH,159367,上证50股指期货,创业板50ETF华夏,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159369_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159369,IH,159369,上证50股指期货,创业板50ETF易方达,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159370_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159370,IH,159370,上证50股指期货,创50ETF工银,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159371_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159371,IH,159371,上证50股指期货,创业板50ETF富国,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159372_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159372,IH,159372,上证50股指期货,创业板50ETF万家,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159373_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159373,IH,159373,上证50股指期货,创业板50ETF嘉实,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159375_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159375,IH,159375,上证50股指期货,创业板50ETF国泰,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159383_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159383,IH,159383,上证50股指期货,创业板50ETF华泰柏瑞,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159390_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159390,IH,159390,上证50股指期货,中证A50ETF国联,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159393_FUT_CFFEX_IF,FUT_CFFEX_IF,ETF_SZSE_159393,IF,159393,沪深300股指期货,沪深300ETF万家,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159500_FUT_CFFEX_IC,FUT_CFFEX_IC,ETF_SZSE_159500,IC,159500,中证500股指期货,中证500ETF富国,FUTURE,ETF,CFFEX,SZSE,CSI500,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159510_FUT_CFFEX_IF,FUT_CFFEX_IF,ETF_SZSE_159510,IF,159510,沪深300股指期货,沪深300价值ETF华夏,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159523_FUT_CFFEX_IF,FUT_CFFEX_IF,ETF_SZSE_159523,IF,159523,沪深300股指期货,沪深300成长ETF华夏,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159562_FUT_SHFE_AU,FUT_SHFE_AU,ETF_SZSE_159562,AU,159562,沪金,黄金股ETF华夏,FUTURE,ETF,SHFE,SZSE,GOLD,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159577_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159577,IH,159577,上证50股指期货,美国50ETF汇添富,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159578_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159578,IH,159578,上证50股指期货,深证主板50ETF南方,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159579_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159579,IH,159579,上证50股指期货,深主板50ETF华安(退市),FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159591_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159591,IH,159591,上证50股指期货,A50ETF富国,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159592_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159592,IH,159592,上证50股指期货,A50ETF银华,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159593_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159593,IH,159593,上证50股指期货,中证A50ETF平安,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159595_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159595,IH,159595,上证50股指期货,中证A50ETF大成,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159596_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159596,IH,159596,上证50股指期货,A50ETF华宝,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159601_FUT_CFFEX_IC,FUT_CFFEX_IC,ETF_SZSE_159601,IC,159601,中证500股指期货,A50ETF华夏,FUTURE,ETF,CFFEX,SZSE,CSI500,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159602_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159602,IH,159602,上证50股指期货,中国A50ETF南方,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159605_FUT_CFFEX_IC,FUT_CFFEX_IC,ETF_SZSE_159605,IC,159605,中证500股指期货,中概互联ETF广发,FUTURE,ETF,CFFEX,SZSE,CSI500,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159606_FUT_CFFEX_IC,FUT_CFFEX_IC,ETF_SZSE_159606,IC,159606,中证500股指期货,中证500成长ETF易方达,FUTURE,ETF,CFFEX,SZSE,CSI500,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159610_FUT_CFFEX_IC,FUT_CFFEX_IC,ETF_SZSE_159610,IC,159610,中证500股指期货,中证500增强ETF景顺,FUTURE,ETF,CFFEX,SZSE,CSI500,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159617_FUT_CFFEX_IC,FUT_CFFEX_IC,ETF_SZSE_159617,IC,159617,中证500股指期货,中证500价值ETF华夏,FUTURE,ETF,CFFEX,SZSE,CSI500,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159620_FUT_CFFEX_IC,FUT_CFFEX_IC,ETF_SZSE_159620,IC,159620,中证500股指期货,中证500成长ETF华夏,FUTURE,ETF,CFFEX,SZSE,CSI500,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159629_FUT_CFFEX_IM,FUT_CFFEX_IM,ETF_SZSE_159629,IM,159629,中证1000股指期货,中证1000ETF富国,FUTURE,ETF,CFFEX,SZSE,CSI1000,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159633_FUT_CFFEX_IM,FUT_CFFEX_IM,ETF_SZSE_159633,IM,159633,中证1000股指期货,中证1000ETF易方达,FUTURE,ETF,CFFEX,SZSE,CSI1000,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159656_FUT_CFFEX_IF,FUT_CFFEX_IF,ETF_SZSE_159656,IF,159656,沪深300股指期货,沪深300成长ETF万家,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159670_FUT_CFFEX_IH,FUT_CFFEX_IH,ETF_SZSE_159670,IH,159670,上证50股指期货,消费50ETF国联安,FUTURE,ETF,CFFEX,SZSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
FUTURE_ETF_ETF_SZSE_159673_FUT_CFFEX_IF,FUT_CFFEX_IF,ETF_SZSE_159673,IF,159673,沪深300股指期货,沪深300ETF鹏华,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,LONG_ETF_AND_SHORT_FUTURE_NEED_CHECK,常见方向为多 ETF 空期货或反向，需结合融券、保证金和基差状态确认。,HIGH,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
