asset_id,asset_type,subtype,symbol,name_cn,name_en,exchange_code,exchange_name,country,currency,underlying_group,sector,tradable,can_long,can_short,data_source_1,data_source_2,source_status,update_date,notes
ETF_SSE_560680,ETF,ETF,560680,消费ETF广发,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_560690,ETF,ETF,560690,电信ETF鹏华,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_560700,ETF,BROAD_BASED_ETF,560700,央企红利ETF广发,TODO,SSE,上海证券交易所,CN,CNY,SSE_DIVIDEND,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_560710,ETF,ETF,560710,船舶ETF富国,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_560750,ETF,ETF,560750,A500ETF申万菱信,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_560770,ETF,ETF,560770,机器人ETF招商,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_560780,ETF,ETF,560780,半导体设备ETF广发,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_560800,ETF,ETF,560800,数字经济ETF鹏扬,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_560810,ETF,ETF,560810,央企ESGETF融通,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_560820,ETF,BROAD_BASED_ETF,560820,中证A50ETF新华,TODO,SSE,上海证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_560850,ETF,ETF,560850,信创ETF汇添富,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_560860,ETF,COMMODITY_ETF,560860,工业有色ETF万家,TODO,SSE,上海证券交易所,CN,CNY,NONFERROUS,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_560880,ETF,ETF,560880,家电ETF广发,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_560890,ETF,BROAD_BASED_ETF,560890,红利低波ETF新华(退市),TODO,SSE,上海证券交易所,CN,CNY,SSE_DIVIDEND,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_560900,ETF,ETF,560900,创新药ETF摩根,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_560930,ETF,ETF,560930,电力ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_560950,ETF,BROAD_BASED_ETF,560950,中证500增强ETF汇添富,TODO,SSE,上海证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_560960,ETF,ETF,560960,碳中和60指数ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_560980,ETF,ETF,560980,光伏龙头ETF广发,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_560990,ETF,ETF,560990,科技先锋ETF中金,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561000,ETF,BROAD_BASED_ETF,561000,沪深300增强ETF华安,TODO,SSE,上海证券交易所,CN,CNY,CSI300,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561010,ETF,ETF,561010,软件ETF华安,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561060,ETF,BROAD_BASED_ETF,561060,国企红利ETF华安,TODO,SSE,上海证券交易所,CN,CNY,SSE_DIVIDEND,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561080,ETF,ETF,561080,全指现金流ETF华安,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561090,ETF,ETF,561090,A500增强ETF华安,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561100,ETF,ETF,561100,消费电子ETF富国,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561120,ETF,ETF,561120,家电ETF富国,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561130,ETF,ETF,561130,国货ETF富国,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561150,ETF,BROAD_BASED_ETF,561150,500ESGETF(退市),TODO,SSE,上海证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561160,ETF,ETF,561160,电池ETF富国,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561170,ETF,ETF,561170,绿色电力ETF富国,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561180,ETF,ETF,561180,A100ETF富国,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561190,ETF,ETF,561190,碳中和ETF富国,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561200,ETF,ETF,561200,中证A100ETF工银,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561220,ETF,ETF,561220,数字经济ETF工银,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561230,ETF,BROAD_BASED_ETF,561230,中证A50ETF工银,TODO,SSE,上海证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561260,ETF,ETF,561260,能源ETF工银,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561280,ETF,BROAD_BASED_ETF,561280,中证1000增强ETF工银,TODO,SSE,上海证券交易所,CN,CNY,CSI1000,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561300,ETF,BROAD_BASED_ETF,561300,沪深300增强ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,CSI300,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561310,ETF,ETF,561310,消电ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561320,ETF,ETF,561320,交运ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561330,ETF,ETF,561330,矿业ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,NONFERROUS,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561350,ETF,BROAD_BASED_ETF,561350,中证500ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561360,ETF,ETF,561360,石油ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561370,ETF,ETF,561370,中证2000ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561380,ETF,ETF,561380,电网设备ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561500,ETF,BROAD_BASED_ETF,561500,漂亮50ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561510,ETF,ETF,561510,中药ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561550,ETF,BROAD_BASED_ETF,561550,中证500增强ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561560,ETF,ETF,561560,电力ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561570,ETF,ETF,561570,油气ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561580,ETF,BROAD_BASED_ETF,561580,央企红利ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,SSE_DIVIDEND,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561590,ETF,BROAD_BASED_ETF,561590,中证1000增强ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,CSI1000,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561600,ETF,ETF,561600,消费电子ETF平安,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561660,ETF,ETF,561660,通用航空ETF平安,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561680,ETF,BROAD_BASED_ETF,561680,A500红利低波ETF平安,TODO,SSE,上海证券交易所,CN,CNY,SSE_DIVIDEND,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561700,ETF,ETF,561700,电力ETF博时,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561710,ETF,ETF,561710,疫苗生物ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561750,ETF,BROAD_BASED_ETF,561750,A50ETF博时,TODO,SSE,上海证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561760,ETF,ETF,561760,油气ETF博时,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561770,ETF,ETF,561770,A100ETF博时,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561780,ETF,BROAD_BASED_ETF,561780,1000增强ETF博时,TODO,SSE,上海证券交易所,CN,CNY,CSI1000,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561790,ETF,ETF,561790,央企能源ETF博时,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561800,ETF,ETF,561800,稀有金属ETF华富,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561870,ETF,ETF,561870,现金流全指ETF华富,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561880,ETF,ETF,561880,A100ETF华富,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561900,ETF,BROAD_BASED_ETF,561900,沪深300ESGETF招商,TODO,SSE,上海证券交易所,CN,CNY,CSI300,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561910,ETF,ETF,561910,电池ETF招商,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561920,ETF,ETF,561920,疫苗ETF招商,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_561930,ETF,BROAD_BASED_ETF,561930,沪深300ETF招商,TODO,SSE,上海证券交易所,CN,CNY,CSI300,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561950,ETF,BROAD_BASED_ETF,561950,中证500增强ETF招商,TODO,SSE,上海证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_561960,ETF,ETF,561960,央企回报ETF招商,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
