mapping_id,asset_id_a,asset_id_b,symbol_a,symbol_b,name_a,name_b,asset_type_a,asset_type_b,exchange_a,exchange_b,underlying_group,relation_type,strategy_type,market_relation,tradable_check,direction_supported,mapping_confidence,data_source_1,data_source_2,source_status,notes
ETF_INDEX_ETF_SZSE_159573_INDEX_CHINEXT,ETF_SZSE_159573,INDEX_CHINEXT,159573,399006,创业板200ETF华夏,创业板指,ETF,INDEX,SZSE,SZSE,CHINEXT,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159575_INDEX_CHINEXT,ETF_SZSE_159575,INDEX_CHINEXT,159575,399006,创业板200ETF银华,创业板指,ETF,INDEX,SZSE,SZSE,CHINEXT,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159577_INDEX_SSE50,ETF_SZSE_159577,INDEX_SSE50,159577,000016,美国50ETF汇添富,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159578_INDEX_SSE50,ETF_SZSE_159578,INDEX_SSE50,159578,000016,深证主板50ETF南方,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159579_INDEX_SSE50,ETF_SZSE_159579,INDEX_SSE50,159579,000016,深主板50ETF华安(退市),上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159581_INDEX_SSE_DIVIDEND,ETF_SZSE_159581,INDEX_SSE_DIVIDEND,159581,000015,红利ETF万家,红利指数,ETF,INDEX,SZSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159589_INDEX_SSE_DIVIDEND,ETF_SZSE_159589,INDEX_SSE_DIVIDEND,159589,000015,红利ETF广发,红利指数,ETF,INDEX,SZSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159591_INDEX_SSE50,ETF_SZSE_159591,INDEX_SSE50,159591,000016,A50ETF富国,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159592_INDEX_SSE50,ETF_SZSE_159592,INDEX_SSE50,159592,000016,A50ETF银华,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159593_INDEX_SSE50,ETF_SZSE_159593,INDEX_SSE50,159593,000016,中证A50ETF平安,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159595_INDEX_SSE50,ETF_SZSE_159595,INDEX_SSE50,159595,000016,中证A50ETF大成,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159596_INDEX_SSE50,ETF_SZSE_159596,INDEX_SSE50,159596,000016,A50ETF华宝,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159597_INDEX_CHINEXT,ETF_SZSE_159597,INDEX_CHINEXT,159597,399006,创业板成长ETF易方达,创业板指,ETF,INDEX,SZSE,SZSE,CHINEXT,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159599_INDEX_CHIP,ETF_SZSE_159599,INDEX_CHIP,159599,000685,芯片ETF东财,科创芯片,ETF,INDEX,SZSE,SSE,CHIP,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159601_INDEX_CSI500,ETF_SZSE_159601,INDEX_CSI500,159601,000905,A50ETF华夏,中证500,ETF,INDEX,SZSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159602_INDEX_SSE50,ETF_SZSE_159602,INDEX_SSE50,159602,000016,中国A50ETF南方,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159605_INDEX_CSI500,ETF_SZSE_159605,INDEX_CSI500,159605,000905,中概互联ETF广发,中证500,ETF,INDEX,SZSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159606_INDEX_CSI500,ETF_SZSE_159606,INDEX_CSI500,159606,000905,中证500成长ETF易方达,中证500,ETF,INDEX,SZSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159610_INDEX_CSI500,ETF_SZSE_159610,INDEX_CSI500,159610,000905,中证500增强ETF景顺,中证500,ETF,INDEX,SZSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159617_INDEX_CSI500,ETF_SZSE_159617,INDEX_CSI500,159617,000905,中证500价值ETF华夏,中证500,ETF,INDEX,SZSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159620_INDEX_CSI500,ETF_SZSE_159620,INDEX_CSI500,159620,000905,中证500成长ETF华夏,中证500,ETF,INDEX,SZSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159629_INDEX_CSI1000,ETF_SZSE_159629,INDEX_CSI1000,159629,000852,中证1000ETF富国,中证1000,ETF,INDEX,SZSE,SSE,CSI1000,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159633_INDEX_CSI1000,ETF_SZSE_159633,INDEX_CSI1000,159633,000852,中证1000ETF易方达,中证1000,ETF,INDEX,SZSE,SSE,CSI1000,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159656_INDEX_CSI300,ETF_SZSE_159656,INDEX_CSI300,159656,000300,沪深300成长ETF万家,沪深300,ETF,INDEX,SZSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159665_INDEX_CHIP,ETF_SZSE_159665,INDEX_CHIP,159665,000685,半导体龙头ETF工银,科创芯片,ETF,INDEX,SZSE,SSE,CHIP,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159670_INDEX_SSE50,ETF_SZSE_159670,INDEX_SSE50,159670,000016,消费50ETF国联安,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159673_INDEX_CSI300,ETF_SZSE_159673,INDEX_CSI300,159673,000300,沪深300ETF鹏华,沪深300,ETF,INDEX,SZSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159675_INDEX_CHINEXT,ETF_SZSE_159675,INDEX_CHINEXT,159675,399006,创业板增强ETF嘉实,创业板指,ETF,INDEX,SZSE,SZSE,CHINEXT,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159676_INDEX_CHINEXT,ETF_SZSE_159676,INDEX_CHINEXT,159676,399006,创业板增强ETF富国,创业板指,ETF,INDEX,SZSE,SZSE,CHINEXT,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159677_INDEX_CSI1000,ETF_SZSE_159677,INDEX_CSI1000,159677,000852,中证1000增强ETF银华,中证1000,ETF,INDEX,SZSE,SSE,CSI1000,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159678_INDEX_CSI500,ETF_SZSE_159678,INDEX_CSI500,159678,000905,500增强ETF博时,中证500,ETF,INDEX,SZSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159679_INDEX_CSI1000,ETF_SZSE_159679,INDEX_CSI1000,159679,000852,中证1000增强ETF国泰,中证1000,ETF,INDEX,SZSE,SSE,CSI1000,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159680_INDEX_CSI1000,ETF_SZSE_159680,INDEX_CSI1000,159680,000852,中证1000增强ETF招商,中证1000,ETF,INDEX,SZSE,SSE,CSI1000,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159681_INDEX_SSE50,ETF_SZSE_159681,INDEX_SSE50,159681,000016,创业板50ETF鹏华,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159682_INDEX_SSE50,ETF_SZSE_159682,INDEX_SSE50,159682,000016,创业板50ETF景顺,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159685_INDEX_CSI1000,ETF_SZSE_159685,INDEX_CSI1000,159685,000852,1000增强ETF天弘,中证1000,ETF,INDEX,SZSE,SSE,CSI1000,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159691_INDEX_SSE_DIVIDEND,ETF_SZSE_159691,INDEX_SSE_DIVIDEND,159691,000015,港股红利ETF工银,红利指数,ETF,INDEX,SZSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159708_INDEX_SSE_DIVIDEND,ETF_SZSE_159708,INDEX_SSE_DIVIDEND,159708,000015,红利ETF西部利得,红利指数,ETF,INDEX,SZSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159711_INDEX_SSE50,ETF_SZSE_159711,INDEX_SSE50,159711,000016,港股通50ETF华夏,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159712_INDEX_SSE50,ETF_SZSE_159712,INDEX_SSE50,159712,000016,港股通50ETF国泰,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159733_INDEX_SSE50,ETF_SZSE_159733,INDEX_SSE50,159733,000016,消费电子50ETF(退市),上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159750_INDEX_SSE50,ETF_SZSE_159750,INDEX_SSE50,159750,000016,港股科技50ETF招商,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159758_INDEX_SSE_DIVIDEND,ETF_SZSE_159758,INDEX_SSE_DIVIDEND,159758,000015,红利质量ETF华夏,红利指数,ETF,INDEX,SZSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159773_INDEX_CHINEXT,ETF_SZSE_159773,INDEX_CHINEXT,159773,399006,创业板科技ETF华泰柏瑞,创业板指,ETF,INDEX,SZSE,SZSE,CHINEXT,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159777_INDEX_CHINEXT,ETF_SZSE_159777,INDEX_CHINEXT,159777,399006,创科技ETF国联安,创业板指,ETF,INDEX,SZSE,SZSE,CHINEXT,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159780_INDEX_SSE50,ETF_SZSE_159780,INDEX_SSE50,159780,000016,科创创业50ETF南方,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159782_INDEX_SSE50,ETF_SZSE_159782,INDEX_SSE50,159782,000016,双创50ETF银华,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159783_INDEX_SSE50,ETF_SZSE_159783,INDEX_SSE50,159783,000016,科创创业50ETF华夏,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159791_INDEX_CSI300,ETF_SZSE_159791,INDEX_CSI300,159791,000300,300ESGETF华夏,沪深300,ETF,INDEX,SZSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159801_INDEX_CHIP,ETF_SZSE_159801,INDEX_CHIP,159801,000685,芯片ETF广发,科创芯片,ETF,INDEX,SZSE,SSE,CHIP,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159804_INDEX_CHINEXT,ETF_SZSE_159804,INDEX_CHINEXT,159804,399006,创中盘88ETF国寿,创业板指,ETF,INDEX,SZSE,SZSE,CHINEXT,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159808_INDEX_CHINEXT,ETF_SZSE_159808,INDEX_CHINEXT,159808,399006,创100ETF融通,创业板指,ETF,INDEX,SZSE,SZSE,CHINEXT,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159810_INDEX_CHINEXT,ETF_SZSE_159810,INDEX_CHINEXT,159810,399006,创业板ETF浦银,创业板指,ETF,INDEX,SZSE,SZSE,CHINEXT,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159813_INDEX_CHIP,ETF_SZSE_159813,INDEX_CHIP,159813,000685,半导体ETF鹏华,科创芯片,ETF,INDEX,SZSE,SSE,CHIP,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159814_INDEX_CHINEXT,ETF_SZSE_159814,INDEX_CHINEXT,159814,399006,创业大盘ETF西部利得,创业板指,ETF,INDEX,SZSE,SZSE,CHINEXT,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159820_INDEX_CSI500,ETF_SZSE_159820,INDEX_CSI500,159820,000905,中证500ETF天弘,中证500,ETF,INDEX,SZSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159821_INDEX_CHINEXT,ETF_SZSE_159821,INDEX_CHINEXT,159821,399006,创业板ETF中银证券,创业板指,ETF,INDEX,SZSE,SZSE,CHINEXT,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159836_INDEX_CHINEXT,ETF_SZSE_159836,INDEX_CHINEXT,159836,399006,创业板300ETF天弘,创业板指,ETF,INDEX,SZSE,SZSE,CHINEXT,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159838_INDEX_SSE50,ETF_SZSE_159838,INDEX_SSE50,159838,000016,医药50ETF博时,上证50,ETF,INDEX,SZSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SZSE_159845_INDEX_CSI1000,ETF_SZSE_159845,INDEX_CSI1000,159845,000852,中证1000ETF华夏,中证1000,ETF,INDEX,SZSE,SSE,CSI1000,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
